track_id,track_name,popularity,explicit,track_number,disc_number,artist_id,artist_name,album_id,album_name,release_date,album_type,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,duration_ms
33SLiHFslotvY8183IEEuW,The Swamp Song (Excerpt 2) - Remastered,0,False,11,1,2DaxqgrOhkeH0fpeiQq2f4,Oasis,4EYiaCimOb1Li1bnb7ppi6,(What's The Story) Morning Glory? (30th Anniversary Deluxe Edition),2025-10-03,album,0.181,0.989,2,-13.14,1,0.0903,0.849,0.954,0.76,0.0192,60.38,4,39360
1MGj6a8MsPe5okNYQdmHK3,Champagne Supernova - Remastered,0,False,12,1,2DaxqgrOhkeH0fpeiQq2f4,Oasis,4EYiaCimOb1Li1bnb7ppi6,(What's The Story) Morning Glory? (30th Anniversary Deluxe Edition),2025-10-03,album,0.293,0.817,2,-3.786,1,0.039,0.458,0.0509,0.355,0.138,150.249,4,451320
1fOcXCSyw4uyYZZ34SUsBJ,Hello - Remastered,0,False,1,1,2DaxqgrOhkeH0fpeiQq2f4,Oasis,2QYS9wqvT9ZYLcphzyuFS6,(What's The Story) Morning Glory? : 30th Anniversary Deluxe Edition,2025-10-03,album,0.346,0.954,9,-3.185,0,0.0866,0.0131,0.0173,0.161,0.059,132.201,4,203187
3NCLXHl96ELejoWtNLlGkm,Roll with It - Remastered,0,False,2,1,2DaxqgrOhkeH0fpeiQq2f4,Oasis,2QYS9wqvT9ZYLcphzyuFS6,(What's The Story) Morning Glory? : 30th Anniversary Deluxe Edition,2025-10-03,album,0.223,0.985,9,-1.909,0,0.0957,0.0298,0.000424,0.11,0.139,126.612,4,240093
0g6TNaolkU8bcR8VdFU98K,Wonderwall - Remastered,0,False,3,1,2DaxqgrOhkeH0fpeiQq2f4,Oasis,2QYS9wqvT9ZYLcphzyuFS6,(What's The Story) Morning Glory? : 30th Anniversary Deluxe Edition,2025-10-03,album,0.375,0.893,2,-4.097,1,0.0406,0.000509,0.0,0.187,0.434,174.323,4,258773
7CFtETSUSwSG6GJANWh4Bn,Don't Look Back in Anger - Remastered,0,False,4,1,2DaxqgrOhkeH0fpeiQq2f4,Oasis,2QYS9wqvT9ZYLcphzyuFS6,(What's The Story) Morning Glory? : 30th Anniversary Deluxe Edition,2025-10-03,album,0.328,0.936,0,-3.254,1,0.0628,0.0665,2.61e-06,0.165,0.31,162.97,4,289560
3VLmlQDZNVke5LuTNVs3mE,Hey Now - Remastered,0,False,5,1,2DaxqgrOhkeH0fpeiQq2f4,Oasis,2QYS9wqvT9ZYLcphzyuFS6,(What's The Story) Morning Glory? : 30th Anniversary Deluxe Edition,2025-10-03,album,0.151,0.935,11,-2.461,0,0.0626,0.000235,0.000561,0.308,0.202,202.341,4,341907
429YjI22Y2cR5K3ah6UaRE,The Swamp Song - Version 1 - Remastered,0,False,6,1,2DaxqgrOhkeH0fpeiQq2f4,Oasis,2QYS9wqvT9ZYLcphzyuFS6,(What's The Story) Morning Glory? : 30th Anniversary Deluxe Edition,2025-10-03,album,0.281,0.702,10,-5.683,1,0.0478,6.93e-05,0.65,0.236,0.165,143.126,4,44627
2CKGkWmmrOa6sc4XJ3pJSJ,Some Might Say - Remastered,0,False,7,1,2DaxqgrOhkeH0fpeiQq2f4,Oasis,2QYS9wqvT9ZYLcphzyuFS6,(What's The Story) Morning Glory? : 30th Anniversary Deluxe Edition,2025-10-03,album,0.259,0.927,0,-2.277,0,0.0921,0.165,0.013,0.287,0.0735,110.156,4,327920
51tmVEzdygnYwreEAyrJkx,Cast No Shadow - Remastered,0,False,8,1,2DaxqgrOhkeH0fpeiQq2f4,Oasis,2QYS9wqvT9ZYLcphzyuFS6,(What's The Story) Morning Glory? : 30th Anniversary Deluxe Edition,2025-10-03,album,0.421,0.846,7,-4.302,1,0.0283,0.00174,0.0,0.166,0.613,158.351,4,294813
0n87JEToF7pX3qSYRS2R9g,She's Electric - Remastered,0,False,9,1,2DaxqgrOhkeH0fpeiQq2f4,Oasis,2QYS9wqvT9ZYLcphzyuFS6,(What's The Story) Morning Glory? : 30th Anniversary Deluxe Edition,2025-10-03,album,0.484,0.905,9,-3.506,1,0.0481,0.146,1.13e-06,0.24,0.486,125.414,4,220920
7nNECjpKmj8UIM04Fvr8Cz,Morning Glory - Remastered,0,False,10,1,2DaxqgrOhkeH0fpeiQq2f4,Oasis,2QYS9wqvT9ZYLcphzyuFS6,(What's The Story) Morning Glory? : 30th Anniversary Deluxe Edition,2025-10-03,album,0.33,0.982,0,-3.045,1,0.0926,0.0588,4.74e-05,0.519,0.104,136.986,4,303320
0KscTU3K88LDYI7PbCd9Gh,The Swamp Song - Version 2 - Remastered,0,False,11,1,2DaxqgrOhkeH0fpeiQq2f4,Oasis,2QYS9wqvT9ZYLcphzyuFS6,(What's The Story) Morning Glory? : 30th Anniversary Deluxe Edition,2025-10-03,album,0.181,0.989,2,-13.14,1,0.0903,0.849,0.954,0.76,0.0192,60.38,4,39360
2kx1ibQmztyF7acpxjY4Qf,Champagne Supernova - Remastered,0,False,12,1,2DaxqgrOhkeH0fpeiQq2f4,Oasis,2QYS9wqvT9ZYLcphzyuFS6,(What's The Story) Morning Glory? : 30th Anniversary Deluxe Edition,2025-10-03,album,0.293,0.817,2,-3.786,1,0.039,0.458,0.0509,0.355,0.138,150.249,4,451320
64GaZtHohdFNo6EegticwQ,Supersonic - Remastered,25,False,1,1,2DaxqgrOhkeH0fpeiQq2f4,Oasis,2XbLvhbZxMsOp3oJrP4EVM,Time Flies... 1994-2009 (Remastered),2025-06-13,album,0.361,0.915,9,-2.674,1,0.0408,5.61e-05,0.0152,0.0832,0.609,104.006,4,284867
0cqjPfvWZsxnBMHzkoIzeC,Roll with It - Remastered,23,False,2,1,2DaxqgrOhkeH0fpeiQq2f4,Oasis,2XbLvhbZxMsOp3oJrP4EVM,Time Flies... 1994-2009 (Remastered),2025-06-13,album,0.229,0.985,9,-1.646,0,0.0966,0.032,0.000449,0.068,0.141,126.635,4,239160
2heLmqHIOkwB0cEdfAHGxF,Live Forever - Remastered,23,False,3,1,2DaxqgrOhkeH0fpeiQq2f4,Oasis,2XbLvhbZxMsOp3oJrP4EVM,Time Flies... 1994-2009 (Remastered),2025-06-13,album,0.283,0.845,9,-3.681,0,0.0366,2.73e-05,1.36e-05,0.314,0.242,90.835,4,278800
3gZunbJfJ3VP7lZPtfccUF,Wonderwall - Remastered,23,False,4,1,2DaxqgrOhkeH0fpeiQq2f4,Oasis,2XbLvhbZxMsOp3oJrP4EVM,Time Flies... 1994-2009 (Remastered),2025-06-13,album,0.477,0.888,2,-3.881,1,0.0357,0.000457,0.0,0.0907,0.501,87.123,4,261933
2KRDTvYtXuf48ECh2w76nv,Stop Crying Your Heart Out - Remastered,22,False,5,1,2DaxqgrOhkeH0fpeiQq2f4,Oasis,2XbLvhbZxMsOp3oJrP4EVM,Time Flies... 1994-2009 (Remastered),2025-06-13,album,0.372,0.608,2,-4.219,1,0.0322,0.085,4.57e-06,0.362,0.0798,74.966,4,303573
628XyaNSpJEdCDirHdbbL4,Cigarettes & Alcohol - Remastered,21,False,6,1,2DaxqgrOhkeH0fpeiQq2f4,Oasis,2XbLvhbZxMsOp3oJrP4EVM,Time Flies... 1994-2009 (Remastered),2025-06-13,album,0.168,0.748,2,-2.616,1,0.0546,1.43e-05,0.0612,0.139,0.437,114.638,4,289907
4QSCexT35mE7Ge4eRKu6eb,Songbird - Remastered,20,False,7,1,2DaxqgrOhkeH0fpeiQq2f4,Oasis,2XbLvhbZxMsOp3oJrP4EVM,Time Flies... 1994-2009 (Remastered),2025-06-13,album,0.482,0.57,2,-6.023,1,0.0283,0.241,1.05e-06,0.231,0.487,134.937,4,128493
0to0pMC6muBb33dfaGBEuN,Don't Look Back in Anger - Remastered,23,False,8,1,2DaxqgrOhkeH0fpeiQq2f4,Oasis,2XbLvhbZxMsOp3oJrP4EVM,Time Flies... 1994-2009 (Remastered),2025-06-13,album,0.328,0.939,0,-3.011,1,0.0664,0.0685,3.25e-06,0.108,0.288,162.972,4,290640
1he183U8qiJe8JOViNZai4,The Hindu Times - Remastered,21,False,9,1,2DaxqgrOhkeH0fpeiQq2f4,Oasis,2XbLvhbZxMsOp3oJrP4EVM,Time Flies... 1994-2009 (Remastered),2025-06-13,album,0.414,0.944,11,-2.797,1,0.0532,2.01e-05,2.13e-05,0.227,0.346,113.956,4,231947
2by2r9HQLb0Fl6ayJY1sjd,Stand by Me - Remastered,21,False,10,1,2DaxqgrOhkeH0fpeiQq2f4,Oasis,2XbLvhbZxMsOp3oJrP4EVM,Time Flies... 1994-2009 (Remastered),2025-06-13,album,0.197,0.814,7,-2.617,1,0.0412,0.07,0.0038,0.101,0.347,169.982,4,359307
56si4skGphN86pmoZGKuq8,Lord Don't Slow Me Down - Remastered,20,False,11,1,2DaxqgrOhkeH0fpeiQq2f4,Oasis,2XbLvhbZxMsOp3oJrP4EVM,Time Flies... 1994-2009 (Remastered),2025-06-13,album,0.439,0.829,6,-3.545,1,0.0399,0.011,0.0,0.119,0.401,133.21,4,197733
0DKF5B6wp7eholZOnlUawS,Shakermaker - Remastered,19,False,12,1,2DaxqgrOhkeH0fpeiQq2f4,Oasis,2XbLvhbZxMsOp3oJrP4EVM,Time Flies... 1994-2009 (Remastered),2025-06-13,album,0.0686,0.92,4,-2.579,1,0.0739,0.0151,0.221,0.727,0.184,192.042,4,310813
5kk4pEU489w6etUjAlUR2g,All Around the World - Remastered,20,False,13,1,2DaxqgrOhkeH0fpeiQq2f4,Oasis,2XbLvhbZxMsOp3oJrP4EVM,Time Flies... 1994-2009 (Remastered),2025-06-13,album,0.34,0.813,9,-3.114,1,0.0494,0.143,0.000249,0.352,0.331,82.19,4,575053
7iQBRkco8iaDYLuvLsexoQ,Some Might Say - Remastered,19,False,14,1,2DaxqgrOhkeH0fpeiQq2f4,Oasis,2XbLvhbZxMsOp3oJrP4EVM,Time Flies... 1994-2009 (Remastered),2025-06-13,album,0.26,0.912,0,-2.082,0,0.0869,0.203,0.0102,0.0741,0.0628,110.327,4,331080
5o7E3W3wb4BYOgiUkqmzkA,The Importance of Being Idle - Remastered,18,False,15,1,2DaxqgrOhkeH0fpeiQq2f4,Oasis,2XbLvhbZxMsOp3oJrP4EVM,Time Flies... 1994-2009 (Remastered),2025-06-13,album,0.579,0.854,9,-1.441,0,0.0306,0.0439,0.0,0.0927,0.554,109.871,4,221413
2HAQJWu0HnvisHQhmX4tO8,D'You Know What I Mean? - Remastered,17,False,16,1,2DaxqgrOhkeH0fpeiQq2f4,Oasis,2XbLvhbZxMsOp3oJrP4EVM,Time Flies... 1994-2009 (Remastered),2025-06-13,album,0.293,0.873,4,-3.364,1,0.0453,0.00014,0.000312,0.115,0.229,80.207,4,463133
11M16GBoQRDAzCV66KqcK8,Lyla - Remastered,18,False,17,1,2DaxqgrOhkeH0fpeiQq2f4,Oasis,2XbLvhbZxMsOp3oJrP4EVM,Time Flies... 1994-2009 (Remastered),2025-06-13,album,0.397,0.96,11,-1.691,1,0.0507,8.03e-05,0.00451,0.113,0.282,121.074,4,311067
6IbBh92NPZpHu1XP9zJplL,Let There Be Love - Remastered,17,False,18,1,2DaxqgrOhkeH0fpeiQq2f4,Oasis,2XbLvhbZxMsOp3oJrP4EVM,Time Flies... 1994-2009 (Remastered),2025-06-13,album,0.47,0.484,5,-4.254,1,0.0289,0.194,1.25e-05,0.379,0.141,74.034,4,326280
2AqW1jkJuCvAufZ1cMLVem,Go Let It Out - Remastered,17,False,19,1,2DaxqgrOhkeH0fpeiQq2f4,Oasis,2XbLvhbZxMsOp3oJrP4EVM,Time Flies... 1994-2009 (Remastered),2025-06-13,album,0.402,0.897,2,-4.321,1,0.0371,0.0119,5.2e-05,0.354,0.541,84.168,4,280147
4xan5RfRbrmW5OUVEj9FoF,Who Feels Love? - Remastered,16,False,20,1,2DaxqgrOhkeH0fpeiQq2f4,Oasis,2XbLvhbZxMsOp3oJrP4EVM,Time Flies... 1994-2009 (Remastered),2025-06-13,album,0.361,0.84,0,-3.887,1,0.0374,0.167,0.24,0.561,0.403,76.437,4,343680
1EUW97o9lPPBLkBc5PjqhT,Little By Little - Remastered,17,False,21,1,2DaxqgrOhkeH0fpeiQq2f4,Oasis,2XbLvhbZxMsOp3oJrP4EVM,Time Flies... 1994-2009 (Remastered),2025-06-13,album,0.4,0.648,2,-4.332,1,0.0279,0.0375,0.00812,0.0677,0.143,145.863,4,297760
5ogA6ikjGZPCsapyI1QYWR,The Shock of the Lightning - Remastered,17,False,22,1,2DaxqgrOhkeH0fpeiQq2f4,Oasis,2XbLvhbZxMsOp3oJrP4EVM,Time Flies... 1994-2009 (Remastered),2025-06-13,album,0.313,0.938,11,-2.486,0,0.096,1.6e-05,0.838,0.364,0.0379,136.982,4,303280
0G7gtmK9PoDMbbD2rTIJFB,She Is Love - Remastered,15,False,23,1,2DaxqgrOhkeH0fpeiQq2f4,Oasis,2XbLvhbZxMsOp3oJrP4EVM,Time Flies... 1994-2009 (Remastered),2025-06-13,album,0.217,0.654,0,-5.39,1,0.0377,0.409,1.77e-06,0.0986,0.432,79.033,1,193133
4WXvEDEyC4B6AbfG1b4wHG,Whatever - Remastered,21,False,24,1,2DaxqgrOhkeH0fpeiQq2f4,Oasis,2XbLvhbZxMsOp3oJrP4EVM,Time Flies... 1994-2009 (Remastered),2025-06-13,album,0.247,0.868,7,-4.294,1,0.0385,0.0382,0.0155,0.55,0.331,93.294,4,381520
4CPqjljJb7FqyOmwpP4SpS,I'm Outta Time - Remastered,16,False,25,1,2DaxqgrOhkeH0fpeiQq2f4,Oasis,2XbLvhbZxMsOp3oJrP4EVM,Time Flies... 1994-2009 (Remastered),2025-06-13,album,0.406,0.644,4,-4.916,0,0.0311,0.00102,0.115,0.229,0.0795,77.498,4,250120
4s9900ua0E2MlJYiV1Cgvf,Falling Down - Remastered,15,False,26,1,2DaxqgrOhkeH0fpeiQq2f4,Oasis,2XbLvhbZxMsOp3oJrP4EVM,Time Flies... 1994-2009 (Remastered),2025-06-13,album,0.43,0.951,6,-3.118,0,0.0593,0.00075,0.712,0.35,0.205,131.02,4,268387
3hahxSLGL7BqWZRx291mzI,Don't Go Away - Remastered,16,False,27,1,2DaxqgrOhkeH0fpeiQq2f4,Oasis,2XbLvhbZxMsOp3oJrP4EVM,Time Flies... 1994-2009 (Remastered),2025-06-13,album,0.184,0.153,0,-4.944,1,0.0401,0.0407,0.00432,0.15,0.134,77.966,4,723000
4j6Uqpru1FguNS7RlK6q3e,D'You Know What I Mean? - Remastered,4,False,1,1,2DaxqgrOhkeH0fpeiQq2f4,Oasis,4BCOxFkJvT2WCSgh3ng74W,Be Here Now (20th Anniversary Standard Edition),2016-10-14,album,0.297,0.861,11,-3.41,0,0.0448,0.000164,0.000211,0.112,0.226,80.013,4,463213
7leu0tOZ6CWP2HNDhWaJU1,My Big Mouth - Remastered,5,False,2,1,2DaxqgrOhkeH0fpeiQq2f4,Oasis,4BCOxFkJvT2WCSgh3ng74W,Be Here Now (20th Anniversary Standard Edition),2016-10-14,album,0.354,0.971,9,-1.897,0,0.0705,0.00249,0.00545,0.673,0.226,135.174,4,311333
42ICwJRAzmXKCp4p9htpmm,Magic Pie - Remastered,2,False,3,1,2DaxqgrOhkeH0fpeiQq2f4,Oasis,4BCOxFkJvT2WCSgh3ng74W,Be Here Now (20th Anniversary Standard Edition),2016-10-14,album,0.3,0.879,0,-2.899,1,0.054,0.221,0.0332,0.262,0.258,148.323,4,430373
0GDtpKqmmYlKAmIpYoe33Y,Stand by Me - Remastered,5,False,4,1,2DaxqgrOhkeH0fpeiQq2f4,Oasis,4BCOxFkJvT2WCSgh3ng74W,Be Here Now (20th Anniversary Standard Edition),2016-10-14,album,0.197,0.821,7,-2.596,1,0.0412,0.0822,0.00301,0.259,0.35,170.015,4,355867
5117E80nrTAhwYmXpHeWH7,"I Hope, I Think, I Know - Remastered",3,False,5,1,2DaxqgrOhkeH0fpeiQq2f4,Oasis,4BCOxFkJvT2WCSgh3ng74W,Be Here Now (20th Anniversary Standard Edition),2016-10-14,album,0.342,0.977,2,-2.115,1,0.0571,0.00389,0.000393,0.628,0.197,137.402,4,262400
4nC6OTUgEBsG07LLdOcWUs,The Girl in the Dirty Shirt - Remastered,3,False,6,1,2DaxqgrOhkeH0fpeiQq2f4,Oasis,4BCOxFkJvT2WCSgh3ng74W,Be Here Now (20th Anniversary Standard Edition),2016-10-14,album,0.344,0.911,7,-2.615,1,0.037,0.123,0.0,0.07,0.319,166.146,4,349640
52TYSZtSZGpxdZbIVsHrNd,Fade In-Out - Remastered,2,False,7,1,2DaxqgrOhkeH0fpeiQq2f4,Oasis,4BCOxFkJvT2WCSgh3ng74W,Be Here Now (20th Anniversary Standard Edition),2016-10-14,album,0.382,0.781,7,-4.122,1,0.0425,0.0901,0.0198,0.416,0.195,86.21,4,411360
2CdJVtRG97l6KD6mrji2pE,Don't Go Away - Remastered,4,False,8,1,2DaxqgrOhkeH0fpeiQq2f4,Oasis,4BCOxFkJvT2WCSgh3ng74W,Be Here Now (20th Anniversary Standard Edition),2016-10-14,album,0.399,0.826,0,-4.925,1,0.0369,0.0372,4.32e-05,0.0756,0.193,81.142,4,288667
1R6paNNiqBaB62GpAMpeuV,Be Here Now - Remastered,3,False,9,1,2DaxqgrOhkeH0fpeiQq2f4,Oasis,4BCOxFkJvT2WCSgh3ng74W,Be Here Now (20th Anniversary Standard Edition),2016-10-14,album,0.46,0.944,9,-1.945,1,0.0458,0.0795,0.477,0.546,0.287,112.201,4,312907
1bYkNQBsi8Jxxr4hzvDQzf,All Around the World - Remastered,4,False,10,1,2DaxqgrOhkeH0fpeiQq2f4,Oasis,4BCOxFkJvT2WCSgh3ng74W,Be Here Now (20th Anniversary Standard Edition),2016-10-14,album,0.333,0.831,9,-3.149,1,0.0506,0.135,0.000478,0.696,0.326,82.101,4,559200
4WwsYSqGxEIqdvZEYZLDC2,It's Gettin' Better (Man!!) - Remastered,2,False,11,1,2DaxqgrOhkeH0fpeiQq2f4,Oasis,4BCOxFkJvT2WCSgh3ng74W,Be Here Now (20th Anniversary Standard Edition),2016-10-14,album,0.323,0.775,2,-1.693,1,0.0652,0.00203,0.0189,0.898,0.204,126.251,4,423373
2gPRrzzAUExoOtG96fSFnz,All Around the World (Reprise) - Remastered,2,False,12,1,2DaxqgrOhkeH0fpeiQq2f4,Oasis,4BCOxFkJvT2WCSgh3ng74W,Be Here Now (20th Anniversary Standard Edition),2016-10-14,album,0.303,0.823,2,-5.115,1,0.0499,0.00279,0.825,0.312,0.219,82.006,4,129640
4coAjJntBi1Tl98oqFZYq9,Hello - Remastered,24,False,1,1,2DaxqgrOhkeH0fpeiQq2f4,Oasis,3UsWuvyuXkospeI9nLdVem,"(What's The Story) Morning Glory (Remastered, Deluxe)",2014-09-24,album,0.161,0.948,9,-3.174,0,0.113,0.0141,0.0433,0.166,0.0567,132.3,4,203187
50Fqi8ou2BqkBCqWSV6GcR,Roll with It - Remastered,26,False,2,1,2DaxqgrOhkeH0fpeiQq2f4,Oasis,3UsWuvyuXkospeI9nLdVem,"(What's The Story) Morning Glory (Remastered, Deluxe)",2014-09-24,album,0.233,0.986,9,-1.896,0,0.0947,0.0325,0.000311,0.117,0.145,126.56,4,240093
0EjH2xRuoT9oz5QGenFxT1,Wonderwall - Remastered,27,False,3,1,2DaxqgrOhkeH0fpeiQq2f4,Oasis,3UsWuvyuXkospeI9nLdVem,"(What's The Story) Morning Glory (Remastered, Deluxe)",2014-09-24,album,0.376,0.896,2,-4.065,1,0.0395,0.000452,0.0,0.194,0.472,174.379,4,258773
0XdgnNhVtII9CuS2wa90ZK,Don't Look Back in Anger - Remastered,30,False,4,1,2DaxqgrOhkeH0fpeiQq2f4,Oasis,3UsWuvyuXkospeI9nLdVem,"(What's The Story) Morning Glory (Remastered, Deluxe)",2014-09-24,album,0.327,0.938,0,-3.237,1,0.0636,0.0707,3.79e-06,0.148,0.327,162.933,4,289560
0GBChxbzV41M06sG9R5nSr,Hey Now - Remastered,23,False,5,1,2DaxqgrOhkeH0fpeiQq2f4,Oasis,3UsWuvyuXkospeI9nLdVem,"(What's The Story) Morning Glory (Remastered, Deluxe)",2014-09-24,album,0.147,0.933,2,-2.478,1,0.0658,0.000305,0.00134,0.382,0.206,202.197,4,341907
343is2yLc0yzsfrTKRKyxm,Untitled - Remastered,19,False,6,1,2DaxqgrOhkeH0fpeiQq2f4,Oasis,3UsWuvyuXkospeI9nLdVem,"(What's The Story) Morning Glory (Remastered, Deluxe)",2014-09-24,album,0.279,0.748,10,-5.655,1,0.0484,3.93e-05,0.92,0.254,0.201,143.121,4,44627
2wh9TwOdIgeBFeTQTZuakS,Some Might Say - Remastered,26,False,7,1,2DaxqgrOhkeH0fpeiQq2f4,Oasis,3UsWuvyuXkospeI9nLdVem,"(What's The Story) Morning Glory (Remastered, Deluxe)",2014-09-24,album,0.262,0.932,0,-2.281,0,0.0925,0.173,0.0206,0.288,0.0733,110.129,4,327920
5JYJkl3Z73rU6A7FZyHUdP,Cast No Shadow - Remastered,22,False,8,1,2DaxqgrOhkeH0fpeiQq2f4,Oasis,3UsWuvyuXkospeI9nLdVem,"(What's The Story) Morning Glory (Remastered, Deluxe)",2014-09-24,album,0.418,0.84,7,-4.321,1,0.0285,0.00192,0.0,0.163,0.627,158.373,4,294813
6nJXexcUkyCfeTmTLee88i,She's Electric - Remastered,25,False,9,1,2DaxqgrOhkeH0fpeiQq2f4,Oasis,3UsWuvyuXkospeI9nLdVem,"(What's The Story) Morning Glory (Remastered, Deluxe)",2014-09-24,album,0.487,0.909,9,-3.484,1,0.0463,0.159,1.27e-06,0.304,0.51,125.422,4,220920
1lJdFql5r3lDsYrlLcWnTv,Morning Glory - Remastered,27,False,10,1,2DaxqgrOhkeH0fpeiQq2f4,Oasis,3UsWuvyuXkospeI9nLdVem,"(What's The Story) Morning Glory (Remastered, Deluxe)",2014-09-24,album,0.33,0.983,0,-3.038,1,0.0932,0.0664,4.68e-05,0.491,0.0968,136.952,4,303320
3BuQqkAeZ9fqmdR0yHiwwC,Untitled - Remastered,18,False,11,1,2DaxqgrOhkeH0fpeiQq2f4,Oasis,3UsWuvyuXkospeI9nLdVem,"(What's The Story) Morning Glory (Remastered, Deluxe)",2014-09-24,album,0.154,0.991,5,-13.27,1,0.0791,0.849,0.92,0.721,0.0176,133.72,4,39360
5KHcagxXTLOo9iUkZbuvEK,Champagne Supernova - Remastered,25,False,12,1,2DaxqgrOhkeH0fpeiQq2f4,Oasis,3UsWuvyuXkospeI9nLdVem,"(What's The Story) Morning Glory (Remastered, Deluxe)",2014-09-24,album,0.297,0.825,2,-3.771,1,0.0394,0.464,0.0833,0.358,0.123,150.339,4,454000
1YNnvs6LdUv571KIzV4lqD,Talk Tonight - Remastered,30,False,13,1,2DaxqgrOhkeH0fpeiQq2f4,Oasis,3UsWuvyuXkospeI9nLdVem,"(What's The Story) Morning Glory (Remastered, Deluxe)",2014-09-24,album,0.428,0.428,4,-8.405,0,0.0247,0.52,7.84e-06,0.365,0.319,84.612,4,263747
7FxwBX09OxZMvNoQkVQEqB,Acquiesce - Remastered,36,False,14,1,2DaxqgrOhkeH0fpeiQq2f4,Oasis,3UsWuvyuXkospeI9nLdVem,"(What's The Story) Morning Glory (Remastered, Deluxe)",2014-09-24,album,0.19,0.928,7,-3.274,1,0.0803,0.00978,0.000719,0.334,0.215,112.961,4,267987
5brtQ3umxUiGXfA9ECeOCF,Headshrinker - Remastered,28,False,15,1,2DaxqgrOhkeH0fpeiQq2f4,Oasis,3UsWuvyuXkospeI9nLdVem,"(What's The Story) Morning Glory (Remastered, Deluxe)",2014-09-24,album,0.202,0.875,7,-1.844,1,0.0571,0.00298,0.000336,0.368,0.273,78.882,4,281840
